place,location,content,rating_num,dates
sanur,Semaya_One_Fast_Cruise,I think most people know that any of the boat transfers to Gili T are fairly average. And they don't get particularly good reviews. This fast ferry used today. Was unusually bad. It was obviously late. It was packed with people and bags. At gili t  it was just a free-for-all. Once we got the pandang bay after a fairly horrible ride there was still more chaos. No one seems to be in charge. If I could find a better way to go to Gili T I definitely would.,1,2020-02-10
sanur,Semaya_One_Fast_Cruise,"Boat is super hot and packed, also was 1 hour late to pick us up. The really bad part of the experience was the “shuttle” back to your hotel... packed 13 people in a 7 person van and tried to pack even more people in...driver wanted people to sit on the floor?? And then they don’t drop you off directly at your hotel so we ended up having to walk almost 30 minutes. Would have been way less hassle and more safe to just take a taxi (and probably the same price too). Wish we would’ve read reviews prior to booking with this company.",1,2020-02-09
sanur,Semaya_One_Fast_Cruise,"AVOID this company if you can! Yes, thsi company is a bit cheaper than others,  BUT trust me, you will be happy to pay more first minutes when they will pickup you from yoru hotel or you load into the boat! It is dangeriously over crowded boat. I'm sure, they sell more tickets than the boat can carry, because some of passangers were standing. Boat crew are terrable, they offered my wife and my 5 years daughter to sit in separate rows of the boat, and when we told them that our child msut sit with mom or dad, they shoted "" that every time is the same"".. our luck some polike and understanding tourists changed their seets and we could sit together. The trip was very uncomfortable. Another story is the shuttle from Ubud to Padang Bai port - worst ride ever. The driver was late 1 hour and obviously in a hurry and drove so dangerously. We used many other boat companies before for travelling to Gilis and i can tell you this one is WORST! So one more time, please avoid and always ask travel counters when buying trip to gilis what company they are using.",1,2020-01-26
sanur,Semaya_One_Fast_Cruise,"We travelled from Gili T to Canggu. Our ticket cost RP250,000 each with a bit of haggling. The guy said this includes a bus straight to our hotel. On Gili T, getting on the boat was fine and getting our ticket was fine. When we sat down we realised just how small and cramped this boat was, with people’s suitcases lining the sides of the gangway down the boat. There were air-con vents but no air-con. The windows had to be closed because the waves were kicking up water that was being blown in. We were sat about half way down the boat and we could not feel any air flow at all. There was some space at the back of the boat to stand with the staff but not much space for many people. Thankfully we had a small electric fan with us, if we didn’t have it we would have suffered. The whole boat journey took around 2 hours - stopping at Gili Air and Bangsal before heading to Padang Bai. When we finally reached Padang Bai, we were escorted by a guy telling us he was taking us to our shuttle bus (a minivan). The guy says it goes to Canggu town but not our hotel. I try argue with him but he says the guys on Gili T don’t know the rules in Bali (lame excuse). Taxis are all over offering to go direct for an hour journey instead of this shuttle bus which takes 3-4 hours. We decide to stick with the minivan. My friend and I are crammed at the back with the bags - thankfully we’re not big people or we would’ve been squashed. The journey takes around 90 minutes - not 3-4 hours like they kept saying. It stops somewhere random in Canggu. The driver says we can pay an extra RP100,000 to be dropped off at the hotel. I’m pissed off now. Lied to twice and not at our hotel - the driver shrugs. He doesn’t care. My friend has already booked us a Grab car for cheaper and we finally put an end to the worst journey we’ve ever had in Bali. I’ll never travel with them again - neither should you.",1,2020-01-20
sanur,Semaya_One_Fast_Cruise,"Worst experience ever. Ended up being sick over the back of the boat as staff watched. Boat is far too hot, no airflow or AC. Extremely dangerous and not worth the risk!! Use Eka Jaya!!!",1,2020-01-16
sanur,Semaya_One_Fast_Cruise,There were too many people and too little space. You couldn’t breathe as there was no airflow. It was the worst Bali experience during our honeymoon.,1,2020-01-16
sanur,Semaya_One_Fast_Cruise,"I usually did not write reviews but i can not hold myself in writing the review for Semaya one. I Traveled with Semaya one 3 times as recently as 2nd Jan and 4th Jan 2020. Before booking with them i have read all the reviews and i was prepared for all the consequences. I booked the fast boat to travel between Nusa Penida to Gili Air and Back to Bali. The online price was showing was very high. So as suggested by many fellow traveler, i decided to book the boat by going to Harbor. The price i got was 350.000 IDR (Because first they will transport me to Padang Bai and then to Gili Air) as there is no direct Fast boat from Nusa Penida to Gili Air. The boat was little late while leaving from Nusa Penida. They gave us stickers which we need to stick to luggage and on our T Shirt. They organised our bags well. the journey from NP to PB was not that long. But we had to wait nearly 2 hours as the boat came late from Lombok. When we started boarding they organized the luggage well, Gili T passengers they put luggage separately, Gili A and Lombak they put luggage separately. Pretty good. They had given clear instructions. The journey was smooth and Bumpy but good. Return Journey they clearly mentioned that we have to tell them 1 day before when we to travel. I have seen many people just walk in and asking them to board. They were nice enough to board those people which leads to people standing in the boat lot of luggage. As a traveler we also should know if there are rules we need to follow them. I had informed them one day in advance and my name they put in the Boarding list. Smooth. While boarding there were clear instructions given on Harbor that once we reach Bali we have to go to their office in order to get free shuttle, do not hand over the shuttle pass to anyone on boat. Clear instructions given. I have read about the scam of taxi drivers do on the boat so i was relaxed. In the return journey like i said there were lot of people came at last minute because of which they were standing. I mean there should be some system to be followed by boat company (Thats the reason why i had given 4 stars in stead of 5 :)). Anyways the ride was bumpy because there was lot of rains and sea was a little rough. Sea Sick people were vomiting and the staff was providing them carry bags. We reach pretty much on time. Once we reach PB there were lot of drivers,touts came on boat and asking for taxi service many people give away their free shuttle pass to them (Which later had to pay a lot of money to travel to Bali Main land and these are the same people who will tell that they got scammed. If they follow the instructions they will not see the scam)  Long story short. You will get the service depending upon how much you pay. The return ticket from PB to Gili Air is 500.000 IDR. If you compare that with Eka Jaya or Golden Queen its less. Thats why there are no AC a little crowded. But i enjoyed the travel (I may be lucky) and definitely recommended",4,2020-01-09
sanur,Semaya_One_Fast_Cruise,DONT USE THIS SHIP!!!!!!! we booked boat to gili and from gili to bali. our boat didnt leave at all and when we tried to get our money back they blocked our numbers and wouldnt give money back. They also wont answer any calls or text! DO NOT USE THIS COMPANY!!!!!!!!!!!,1,2020-01-06
sanur,Mangrove_Information_Centre,Our local driver took us there as something local to the airport before our flight. He was disgusted at what they tried to charge us a tourists. 20k when he came with his family per person but 200k for us as tourists. He advised us not to pay as perpetuates the scam. He showed us some parts of it on the drive back out to the exit. Lots of garbage. Took photos to educate the pupils at my school back on UK.,1,2020-02-22
sanur,Sri_Rejeki_Express,Sri Rejeki is a well organised company. The process to check in at Sanur was great as was the boat trip. Our price included transfers from our hotel in Legian to Sanur and then from the beach in Lembongan to our hotel. And back again the other way from our hotel to the boat and then a transfer onto our resort in Seminyak. It was very seamless. We would definitely use Sri Rejeki Express again the next time we head to Lembongan.,5,2020-03-16
sanur,Blanjong_Inscription,"If history is your thing, this is well worth a visit. Yes it is not exciting but what would you expect a stone carving to do?",5,2020-06-26
sanur,Blanjong_Inscription,We had visited Sanur several times we had driven past this historical site time and time again with out know it was there.  One day after googling something to see in Sanur it came up .  Its one of the oldest historical sites in Indonesia. Make sure you visit,5,2020-05-27
sanur,Blanjong_Inscription,"nice simple and relaxing place, very nice staff, they serve a very good nasi campur and a delicious hamburger",4,2020-01-08
sanur,Taman_Inspirasi_Mertasari,"Now the Chinese tourism is low the horses are not fed anymore. They are starving! I sneaked in early morning and took pictures. If you are in Bali, go there and tell them this isn't good! I spoke to the owner (?) he told me the vet had just gone. Not true of course. Help these horses when you are in Bali!!",1,2020-03-05
sanur,El_Rey_Junior_Fast_Cruise,"I booked a day trip to Nusa Penida with my girlfriend. Taxi transfer collected us at 6:30 am to head to the dock to get the boat to Nusa Penida. Boat was fine have no complaints about that. When we arrived in Nusa Penida we were put into a taxi with another couple. When we booked this tour it was advertised as a private taxi with air-conditioning. I've no problems sharing a taxi if it's advertised as sharing but why say private taxi when it's not. When we got into the taxi we noticed there was no air-conditioning. The other couple in the taxi with us decided to make a complaint to the head office because we were not going to be stuck in a car with no air-conditioning for 8 hours when it is 30 degrees outside and if we weren't getting a car with air-conditioning we wanted a refund. The manager we spoke to informed us that when we reached the next desitination (broken beach) we would get a new taxi with air-conditioning. When we reached the next destination we were informed that the other couple in the car would be moved to another car with air-conditioning but we would be left in the taxi without air-conditioning. Why is it ok to treat people like this? We paid the same amount as the other couple but we were left in the car without air-conditioning. We rang the manager we spoke to earlier and she couldn't see the problem. I've never been so frustrated in my life speaking to someone so incompetent. We refused to continue in the taxi without air-conditioning until they had a resolution to the problem. We explained that we wouldn't off left the harbour if we knew that we wouldn't of been in a car with air-conditioning as advertised in there day trip. We wanted a refund as for the amount we paid we should have been treated better, the manager said that we couldn't get a refund as we already left the harbour. It's a joke, I honestly will never use your company due to your customer service being the worst I have encountered in my life. In the end we just continued in the car without air-conditioning instead of dealing with your manager. At the end of the tour someone from the company approached us to see if we wanted to book another trip and we told him where to go. Don't bother using this company, it's not worth it.",1,2020-03-13
sanur,El_Rey_Junior_Fast_Cruise,"This was a very disappointing experience with many safety and health concerns.We were picked up from our hotel at 6.15 am and taken the Sanur. The drivers did not speak any English and was hard to get any additional information. We were only able to pay in cash which meant we needed to carry in excessive of $1500 to pay for the privilege. We were all loaded into the ferry (not boat) and were required to wait an additional 30 minutes in a very crowded ferry for 2 passengers who were running late!! It was extremely hot in the ferry and many people started to feel unwell. There was no instructions on life jackets or location or any evacuation plan available. On arrival at the island there was very little information on the tour. We were taken to a small room to get our fins fitted. They did not have enough fins to go around and we were told it didn’t matter as “you won’t be snorkelling anyway” we I challenged them that said they can give me a life jacket to swim with instead. The life jackets were in poor condition with broken buckles and tied.During the booking process we were told we would be provided with water, towels, lunch, a guide and insurance. We were provided with 300mls of water each, on request and we asked for more we were told “no more ”!.  Due to no instructions we were required to get changed on the boat. (No one want to see a 50 year old changing into her bathers - I can tell you right now!). The guide told us to stay with him, however did not wait for the weaker swimmers. No towels were provided, until we returned to the island. Be aware There are no toilets stops on the tour boat!Lunch is street food, The menu contained spring rolls -which we felt would be safe to eat, we were told they were sold out. However when paying customers come in they were served spring rolls. On complaining numerous times they served us spring rolls too. All other food was served luke-warm with precooked eggs. The following day 4 people from our party became unwell with vomiting. On returning to Sanur we travelled on a ferry which was in poor condition, with broken seats and  the lock on the front exit was broken so the crew tied the only front exit shut with rope, which would have prevented us leaving the vessel in an emergency. On returning we were transferred back to the hotel as part of the package. Both drivers drove erratically with one driver, on many occasions, driving on the wrong side of the road to pass traffic build up  and drove excessively fast. We are all well travelled, and have been to Bali many time before and undertaken many tours in the past and this would be the most disappointing operator we have experienced. In saying of this I would recommend doing the snorkelling, however not with this company.",1,2020-03-01
sanur,El_Rey_Junior_Fast_Cruise,This afternoon we took the fastboat from el rey junior to Nusa Penida.Yes it is true that in Sanur you have to walk in the water for a bit to get to the boat BUT you have to do this with every company. They were very kind and even gave me a piggyback to get to the boat dry as my foot has an injury and should not touch the water.Also they carried all our luggage to and from the boat.The boat was on time and the cruise was very calm even though we heard it is better to go in the morning.,5,2020-02-08
sanur,Tanis_Lembongan_Express,"Had a hard time choosing which ferry company because none of them sounded good, so we took the one the man at our homestay recommended - a GOOD choice. Departed at time, not crowded, possible to get your backpack inside, helpfull staff overall a good experience.",5,2020-03-14
sanur,Tanis_Lembongan_Express,"We travelled to Nusa Lembongan from Sanur and back again on A Tania express boat.Old as the hills, decrepit, filthy, no life jackets, front windscreen held together with gaffer tape, no fire extinguishers, 2 life saving rings, no air con and tiny. On the way back one of the engines blew in the middle of the ocean. We then proceeded to travel the rest of the way on one engine at half speed. Worst fast boat experience I have ever had.",1,2020-03-12
sanur,Tanis_Lembongan_Express,"My wife and I just arrived at Nusa Penida and it was definitely not the first impression we had hoped for.  We paid at Sanur booth and we were told this included transfer to our hotel.  I confirmed this 3 times and all 3 times I was told ""don't worry, someone will be waiting at the dock to give you a ride to your hotel"". The boat was late boarding and leaving. When we arrived at Nusa Penida and transferred to another smaller boat, I asked a few crew members who I was supposed to meet when we got on shore, they blew me off.  When we got to the beach, the boat was immediately flooded with cab drivers and I wanted to make sure we were picked up (as we'd already paid for transfer to hotel), the 3 guys on the boat I tried asking totally blew me off and the one who understood English told me to just get off the boat and there would be someone there.  We got our bags and kept telling drivers we had paid for transit, so didn't need a ride.  We kept asking and everyone said they had no idea, so we went to the Tanis booth.  There were 5 guys there only 1 spoke English and he said ticket only was for boat.  This was what I had anticipated at the harbor and been assured would not happen.  A cab driver tried helping, calling our contact back on Bali, but everyone said oh no it's just the boat tickets, no transfer.  There was another group of 4 people who were in the same situation, they had paid for boat ticket and transportation to hotel and had no transfer on arrival.  All 6 of us ended up just paying to get to our rooms a second time, but not a great first impression at all.All I can say is have low expectations for service and make sure you get a ticket that shows PROOF that transfer is included, don't just trust there will be someone waiting for you.",2,2020-01-13
canggu,Canggu_Beach,"The beach has a very strong waves, not really for a small children type of beach.. this is surfers beach.. Full of live music and nice sunset spots and restaurant, we came during covid time in April 2021,  most of Bali were empty, stores were closed out of business, except Canggu and Uluwatu.. these places still alive and vibrant, compare to Seminyak, Kuta, Legian, Sanur etc",4,2021-04-06
canggu,Canggu_Beach,This beach is connected with nearby beaches such as batu bolong and nelayan. There is a big temple on the shore. The wave is good and there are a lot of restaurant and cafe nearby,5,2020-12-18
canggu,Canggu_Beach,"Initially the black sands of Canggu Beach are quite novel. As this spot has become THE place to be in Bali, crowds have blemished what once might have been pristine and serene. Plenty of waves to surf and hip bars to visit - the beach seems to be perennially packed these days.",3,2020-11-16
canggu,Canggu_Beach,"Unfortunately this gorgeou beach was covered in rubbish. The little food and drink places along the edge of the walkway were friendly and if looking for basic food , nice views and cold drinks its a great spot. The laid back atmosphere and lovely locals makes is favourite spot though when visiting Bali. We stay here for 1/2 of our Bali trip.",4,2020-07-16
canggu,Canggu_Beach,"Canggu Beach was wonderful and exactly what I wanted for my vacation. I spent three weeks at an Air Bnb that was in walking distance. My criteria: good surfing waves and yoga. The waves: LOVED them. They came in reliably in perfect sets. Wave after wave after wave, and it's a beach break so you don't have to worry about getting killed on the reef. They are long, firm waves, perfect for long boarding. There are enough waves for everyone, and the locals are very nice, friendly, and laid-back. You can rent boards on the beach, or bring your own. The Yoga: There are several yoga studios close by, but I preferred to do my own ashtanga practice before or after surfing, at my air bnb or on the beach.The Beach: Beautiful with deep blue water and a lovely sky. There are stray dogs which will break your heart, but they are not dangerous.",5,2020-06-25
canggu,Canggu_Beach,Great beach a lot of surfersHowever the small shop are in my opinion expensive for bali as well a lot of party bar are open blasting music which can kill the mood,4,2020-06-02
canggu,Canggu_Beach,We knew this was not a white sandy beach but the beach itself had lots of rubbish on it and was so noisy from lots of drunk people in the various bars dotted along the front. Much nicer beaches elsewhere in Bali.,2,2020-04-28
canggu,Canggu_Beach,"Always find you will get a wave at Canggu (and surrounds) without as much hassle as the more renowned breaks on the other side of the penninsula...you all know the breaks, but you also know how its not as much fun anymore. (MJ)",5,2020-03-03
canggu,Canggu_Beach,"If you want to go to Australia, then go to Australia, this part of Bali is disgusting, all the people drinking alcohol, not clean, loudly.....very bad.",1,2020-03-03
canggu,Canggu_Beach,"After visiting Seminyak in Bali you can definitely see a contrast in Canggu. This is a new and developing neighbourhood with lots of restaurants, bars and cafes. I can see why the younger crowd gravitate here for budget conscious options. Black sand beach with plenty of choice for beachside activities.",4,2020-02-29
canggu,Canggu_Beach,Beautiful sunsets. Good waves and warm clean water.  A great place to view the sweep of the bay and relax,4,2020-02-24
canggu,Canggu_Beach,"High waves here. Casual walkers and swimmers must not venture into this one has the tides are very rough and aggressive. But otherwise,  a great place to chill.",5,2020-02-23
canggu,Canggu_Beach,"beautiful sunset if you coming here in the afternoon after 6 pm. many many people coming here, cause they have a beautiful beaches 😍😍😍",5,2020-02-23
canggu,Canggu_Beach,"So much garbage, come on locals, your destroying your country. Dirty beach no visitors no income from tourism. Will not go back.",2,2020-02-22
canggu,Canggu_Beach,"After 8 years traveling Bali , this is our favourite beach / area - so many new cool restaurants and bars , the beach clean and less busy , except for the surfers that are making it so fun to watch",5,2020-02-21
canggu,Canggu_Beach,"The beach is busy with surfboard hire places and lounges, like most beaches! There is a lot you can access by walking the beach! Popular for surf lessons and surfing!",4,2020-02-11
canggu,Canggu_Beach,It is a black sand beach. The place is busy with surfers. New hotels are coming. Super nice new restaurants are in the area. Make sure to visit: Laci modern cuisine restaurant and Lacalita Mexican restaurant.,5,2020-02-09
canggu,Canggu_Beach,The surf is great and it’s a nice place to watch surfers as well when your having a break. There a Plenty of good little Restraunts and bars near by to relax. There is a lot of rubbish and plastic pollution in the beach and ocean there i picked up a lot I wish I brought more things to collect more rubbish out of the water. When your paddling out to get a waver the plastic rubbish gets tangled in your leg rope it’s sad I wish they took Bette care of the environment,3,2020-02-07
canggu,Canggu_Beach,"Nice waves for surfing, but if you want to swim not the best choice (Amed beach is).Great prices for sunbeds, we have reserved a sunbed for a whole day at Echo beach for 25k.Sunsets are beautiful!The sand looks kind of black and is somehow very sticky:DIf you want to take a shower after the beach you can go to the cafes at the beach, they usually have something.",4,2020-02-05
canggu,Canggu_Beach,"Pretty clean beach, great surf beach and plenty of places to lay a towel or grab a drink. It's also easy to get to.",5,2020-01-28
canggu,Canggu_Beach,"Certain areas are not that tastefullStick to the private beaches as best you can.Feet were black walking from place to place,  Some parts were fab, but just know where to go",1,2020-01-27
canggu,Canggu_Beach,"a great sunset from here, very wide beach front, watch out for the strong currents from here, can be quite rough at times",3,2020-01-23
canggu,Canggu_Beach,"If you want a super Western style beach, this is your place. Being from California, I was expecting a very special type of place after hearing that Canggu was voted one of the best beaches in the world, but it was EXACTLY like a California beach. All of the restaurants were catered towards Western cuisine, the most unauthentic part of Bali I'd seen in the whole 3 weeks my boyfriend and I were there.",1,2020-01-20
canggu,Canggu_Beach,You don't go to Bali for the beaches! Not compared to Australia. its peaceful and nice in the mornings and lots of street dogs hang out and will say hello. Good for surfing but not swimming.,3,2020-01-13
canggu,Canggu_Beach,"What I like the most is its sunset. Just perfect. Spending an aftrnoon here, either with friends or family, is a good idea",5,2020-01-11
canggu,Batu_Bolong_Beach,"Nice beach, possible to swim on low tide. Good spots for surf. Amazing sunsets. Enough place to have a walk on any tide. and really very wide on low tides. A lot of nice views. Temple near.Some restaurants on the side of Old man club, With good choice of dishes. Wonderful ocean view.You can see the sunset and amazing color clouds 30 min after sunset here.",5,2021-04-24
canggu,Batu_Bolong_Beach,I love Batu Bolong. It's great beach for long walks and beginners surfing. You can see beautiful sunset from here and experience Canguu crowd during sunset watching.,5,2021-03-15
canggu,Batu_Bolong_Beach,The hype beach in the all Bali.You can enjoy a lovely fresh coconut while looking at the surfers ride the waves or surf yourself.At night it turns into to a great party place.,5,2020-06-04
canggu,Batu_Bolong_Beach,"Don't waste your time coming here, there are many other places to surf in bali. 1. The beach is full of trash and not esthetically pleasing, with dirty water from the river. 2. The vendors increase the price of sitting on their decapitated benches by 100% (if you're purchasing beverages from the vendor you should not pay for the benches per the local balinese) if you pay, you're a sucker! 3. There's a sewer drain leading into the ocean, right next to the over priced benches with umbrellas. I don't know about you but I don't want to pay to sit on the beach and smell sewage.4. If you decide to come here, do not bring any personal belongings, it's not safe, lots of lurking eyes waiting for an oppurtunity.",1,2020-03-20
canggu,Batu_Bolong_Beach,"Always a hive of tourism and local activity...lot's of Hindu ceromonies on the Beach, local fisherman and families, but way too many surfing schools... was once a sleeply little fishing village. Now like the rest of Bali getting too busy..such a shame!",5,2020-03-03
canggu,Batu_Bolong_Beach,Beautiful spot to hang out with friends. Many restaurants also a long this street so we have many options to eat and many people.,4,2020-02-13
canggu,Berawa_Beach,"I came here with my partner, so the beach is clean with the black sand and beautiful sunset! Awesome!",5,2021-05-15
canggu,Berawa_Beach,This beach is beautiful and visited by so many foreigners. You can easily find small cafes around if you’d like to buy some beers for make your visit more enjoyable.,5,2021-05-14
canggu,Berawa_Beach,"beach with dark sand, crowded when sunset time, lots of people come, unique couse there is a 'river' to the sea.....little river.",4,2021-03-07
canggu,Berawa_Beach,Berawa beach should be in your list once you visit canggu which new destination area in Bali. Black sand beach is one of the highlight here and wave for surfer. Recommended.,5,2020-12-14
canggu,Berawa_Beach,"Been staying in the Canggu region for a few years now, and I am always amazed how beautiful the sunsets are at Canggu and Berawa. No two days ever the same...amazing! (MJ)",5,2020-03-03
canggu,Berawa_Beach,"If you like to be uncomfortable, then this is your place. If you like to be in a quiet environment: dont come here.",1,2020-03-03
canggu,Berawa_Beach,Welcome to this beautiful beach!! Amazing waves for experts and beginners!! Canggu is one of best place to surf and relax on the beach!! Amazing sunsets guaranteed and nice bars and restaurants on the beach that makes delicious smoothies and nasigoren!! When go to Bali come to this beach!!,4,2020-02-26
canggu,Berawa_Beach,be careful of the waves here. it is a nice beach with wide sandy  front but the current can be very strong. great sunset spot,5,2020-01-23
canggu,Alternative_Beach,Great place to chill out by the pool and get some drinks with some friends. Will be nice to visit once it becomes busy again as it can be sometimes be very quiet. Good food and very reasonably priced drinks,4,2021-07-31
canggu,Alternative_Beach,Good Drinks. Great place.Stuff is constantly watching the guests.I feel like im under observation.Not possible to enjoy anything like that.,2,2021-04-16
canggu,Alternative_Beach,"This is by far my favourite place to stay in not only Canggu but in the whole of Bali. I’ve visited Bali numerous times and stayed in a variety of hostels / homestays / hotels around the area but this has definitely been my favourite of all; it’s so clean, comfortable and has everything you need, you could stay here and not even want to leave because it has everything right there, a giant pool / jacuzzis / pool bar / café / restaurant / gym / yoga / and even pool parties. I really enjoyed the Saturday pool parties at alternative beach, so fun and the perfect way to socialise and make some great friends... oh and the espresso martinis were one of the best in Canggu!!! ;)",5,2020-03-06
canggu,Alternative_Beach,"This must be the best place for pool parties in Canggu. The pool is clean, they have dj spinning great music beats on Saturdays, food is super yummy + cheap + a lot of choices (vegetarian and animal eaters). Was also happy hour, so you get 2 drinks for a price of one!! Just Perfect!",5,2020-01-17
canggu,Taman_Segara_Madu,"Our company currently can't afford to build our swimming pool, but we have our basic program which is swimming lesson for all our sitters, we sometimes come in a group and conduct our lesson in Taman Segara Madu, in some occasion we come with just to train 1 sitter the basic principle how to survive in both shallow and deep water, Taman Segara Madu is a perfect facility that supports our development program, we would recommend for other company whom facing the same situation as our company to take Taman Segara Madu as consideration for swimming pool needs.",5,2020-05-25
canggu,Taman_Segara_Madu,"very busy, not the cleanest place. went with our friend and their kids. basic hygiene rules are left to desire. cheap but you pay for what you get",2,2020-01-23
canggu,Joga_Yoga_Training,"Hey there,My name is Anja,  I am 35 years old and from Switzerland. Just to mention in the beginning, I have studied before BA and MA and I am used to stressful and challenging situations. But I really have the urge to speak up about this experience.I was sooo... excited and serious about the  200 h YTT and was very disappointed,  unhappy and kind of burned out in the end. Also because there was a very bad vibe and not at all a yoga family feeling. There even was mobbing and people told the owner, there where days when they simply wanted to quit and not showing up no more):Negative Points:- not as expected - not worth the money!- You dont get the 200 h you actually pay for! It was a stress and rushing through the whole experience (exhausting schedule),  superficial know how transfer (boot camp style) and no time to soak in the knowledge. Even if you took all of the free time.- There was a very monotone feeling after the first week. Every morning the same mantra singing and the same meditation.- The book was written in weird kind of english. And we didnt cross all of the subjects at all. This kind of freaked me out, because I really wanted to get this knowledge by professional teachers.- one girl who complained about some points,  got mobbed out by the owner. He wrote her tons of texts, even late at night and it felt like brainwashing her. He told her she would get back some of the money. Which in the end wasnt the case. He first didnt responded anymore, as she really decided to drop out... I mean, for real? Now they have a case with lawyers.- All in one very unserious (everyone got the diploma. Even if they didnt showed up for  the 90% attendance. On the practical  exam day we had the opportunity to put some notes UNDER out yoga mat and look some time, if it should be necessary. One girl had this paper in front of her all the time as she had to teach her first yoga lesson. That was really unprofessional. Also the owner told us many, many answers shortly before the exam. I mean why learning then for 3 weeks?!? Super annoying!--> For example one girl, dropped out of class so many times, she never attended and didnt took the YTT seriously.  Even she missed so many classes during the training  and wasnt prepared at the practical exam day she still passed. That is exactly the kind of Yoga Teacher you dont want or want to be compared like ! This stuff took a lot of my motivation away. As I felt in the end you simply pay for the certificate and that the owner doesnt value the effort you put in at all. - I already mentioned the fact of superficial know how transfer. For example the pranayama (breathing techniques) where looked at for some minutes, after students complained about the lack of knowledge in this topic. Same as meditation and mantra.- Honestly everyone was kind of burned out at some point. We discussed it while having breakfast, but people didnt have the courage to speak up. As they wanted the certificate.- I was personally  looking for the Asana Lab and to learn how to correct the postures. I really dont feel prepared at all in these subjects.- Another thing was the philosophy part, I was so curious about this topic, also because it was teached by a monk. But in the end, a monk is not a teacher. He was talking and talking and no one was listening, or even afraid of asking further questions because  we simply couldnt follow. It would have been nice if a ""normal"" person would teach this topic and then when you understand what its all about, have the chance to discuss with a monk.  Also we had to sit on the floor on basically all the theory lessons, it was just uncomfortable and no one was looking forward to philosophy class no more. The monk himself didnt realize all of this at all. Even after I told him. Let's face it, he is just in another world!- The fact of offering different teachers sound great in the beginning but for me personally the second yoga teacher really just did some kind of fitness class and didnt realize that it simply wasnt our level at all... It felt like a lack of empathy and I was thinking, exactly this kind of teaching is the one I would never ever go for. Surely this is a personal thing of taste.Recommendations:- stick to what you sell- give students the time to soak in knowledge. As I mentioned in my opinion there was a hole week missing. If they could correct this, I guess I would have had a complete different experience.- Be there - be real, be kind and be honest!In the end I got intrigued by a very good marketing on IG. I am very sorry to say but I would not recommend this training at all, as I had not a good experience at all. True Story!I hope you take my review serious and improve some of the points.I wish you just the best,Anja",1,2021-05-05
canggu,Joga_Yoga_Training,Last month i did a  100 hour YTT  course here.  For the money I paid for ( which is A LOT) I was expecting much more. First of all I feel confused as I paid for 100hour course and I had only +/- 70hours of classes which was later explained that the rest is the time we should spend learning at home in the evening. Everyday we've  had 10 hours of training starting at 7 am so i have no idea when were we supposed to learn at home (?) as the course itself was really exhausting. Another thing - we did not have teachers that were supposed to be at the course but some other ones instead. I feel like half of the time spent on the course was just a waste of time because it was really often when we sat and read theory from the book. I was expecting much more of physical exercises. There are two aspects that I really enjoyed : morning vinyasa classes and anatomy classes ! They were lovely and this is what made my course :) Apart of these I feel like the course wasn't professional and definitely not worth the money. I would not reccommend this place,2,2021-03-16
canggu,Joga_Yoga_Training,"I really enjoyed the diversified teachers we had there, with their own experience and approach, in philosophy, meditation, anatomy, teaching methodology and challenging daily practices. I have progressed a lot and improved in a place with great environmental commitment, which was very important to me.",5,2020-12-21
canggu,Joga_Yoga_Training,The best experience during 2020 ))))) It was my best life decision to choose this guys as a teachers.,5,2020-11-18
canggu,Joga_Yoga_Training,"I really enjoyed this month. It was a perfect mix of physical challenge, great in depth philosophy, really unic and inspiring teachers from different countries, individual growth and gaining knowledge about alignment, how to teach etc. This training gives you a great insight in different kinds of yoga. So I think the perfect thing for the first 200 hour YTT!The location is amazing, communication is great - couldn't have been better, and I have met many beautiful and inspiring people (teachers & students). Also the food is not only super healthy but also delicious!! I am really grateful for having been able to do my YTT with JogaYoga in Bali! I definitely recommend it and wish all the best to all the new Yoga Teachers:)!Namaste",5,2020-03-06
canggu,Joga_Yoga_Training,"Loved the training, love bali loved the variety of teachers, came back with a lot more knowledge inspired and with a warm heart :)",5,2020-03-05
canggu,Joga_Yoga_Training,"My time in Bali with Jogayoga was great! A month filled with yoga, meditation and personal growth. If you want to be a yoga teacher or just deepen your own practice this is the right training for you!",5,2020-03-05
canggu,Joga_Yoga_Training,"This program is in a stunning environment along the beach of Canggu! Any spare moment is spent at the beach. We were told we would be dismissed from class for sunset daily but that seldomly happened. It wasn't clear from the website or social media what day and time we had an opening ceremony so many students completely missed it. I received minimal email communication leading into the training even though I registered early enough for the ""early bird discount."" They don't tell you this, but you can opt out of the housing option and rent an AirB&B for a much better rate and accommodation value. Overall, the program was well worth it. Teachers came from all over the globe to teach. Don't expect to do everything you see on their Instagram or website.",3,2020-01-12
canggu,Joga_Yoga_Training,I love my time that I’ve spend during YTT here with Joga Yoga. The best school for yoga teacher training. Once in a lifetime experience. I meet all of the beautiful people around the world. And i got to meet all the amazing teachers. Really good food and fun activities and you got to experience the beautiful bali culture and eco friendly lifestyle.It is a gold standard for training as international yoga teachers.👍🏻,5,2020-01-08
canggu,Joga_Yoga_Training,This was a great experience. Amazing teacher and beautiful surrounding allowed everyone to go deeper into their practice. Would highly recommend.,5,2020-01-05
