location,content,rating,date,rating_num,dates
Rehat_Massage_Reflexology,"여기서 꼭 마사지 받으세요. 길거리 마사지보다 가격은 조금밖에 안비싼데 퀄리티는 호텔급이예요. 마사지사는 Ariani 와 Detri 에게 받았는데 정말정말 최고입니다. Serviced by Ariani and Detri.Had a wonderful time, they were very polite and professional.They are the best.I strongly recommend this place.",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Rehat_Massage_Reflexology,"Hidden away between a hotel and busy restaurant, this massage parlour is definitely worth a visit if you are staying in the Legian Area! The service was very friendly and the place itself has a nice relaxing atmosphere. The prices are also very reasonable and only a bit more expensive than those cheaper massage places you see all over the streets.",5.0 of 5 bubbles,"February 16, 2020",5,2020-02-16
Glow_Spa_At_Mandira,"The best service and experience I have ever had. My massage was so beautiful, relaxing and the girls were just lovely. I cant wait to get back.",5.0 of 5 bubbles,"July 17, 2020",5,2020-07-17
Glow_Spa_At_Mandira,Wow! What a beautiful spa and such an amazing staff. Went everyday when I stayed at the resort! Must get a four hand massage!,5.0 of 5 bubbles,"March 27, 2020",5,2020-03-27
Glow_Spa_At_Mandira,"Gorgeous day spa, beautiful practitioners. Opulent and an absolutely incredible way to kick off your stay in Bali. Highly recommend",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Glow_Spa_At_Mandira,"Absolutely beautiful, we have been twice during our stay and will book in again before we leave. A must while staying at Bali Mandira.",5.0 of 5 bubbles,"February 9, 2020",5,2020-02-09
Glow_Spa_At_Mandira,Reflexology had today at this spa at the resort we are staying at. Great value service and overall experience staff very attentive and professional the treatment was excellent felt thoroughly relaxed,5.0 of 5 bubbles,"February 4, 2020",5,2020-02-04
Glow_Spa_At_Mandira,Excellent service at the spa here at Mandira beach.  Had a reflexology treatment that was executed with utter perfection.  The staff are superb.,5.0 of 5 bubbles,"February 2, 2020",5,2020-02-02
Glow_Spa_At_Mandira,"The staff were beautiful, patient, polite and wanting to help with everything. The treatment room was perfect, clean, serene and relaxing. I had a facial and a massage, both left me feeling relaxed.",5.0 of 5 bubbles,"January 28, 2020",5,2020-01-28
Glow_Spa_At_Mandira,What a wonderful experience! I walked in feeling my age of 41 and Mini my masseur was amazing she really knew what she was doing and I think I even fell asleep a few times! I walked out feeling fantastic like I was 21 again! Thanks girls and thanks Mini! ❤️ I’ll definitely be back!,5.0 of 5 bubbles,"January 24, 2020",5,2020-01-24
Glow_Spa_At_Mandira,We visited Bali for relaxation and beach and our expextations really fulfilled..We didn t stay in Mandira s hotel(maybe next year) but fortunately we descovered Glow Spa and that was the best choice we did...3 of my 4 friends were absolutely satisfied and i had the chance to find out what balinaise massage is like from the golden hands of Mini-the therapist!!thank u all i wish i come again!!,5.0 of 5 bubbles,"January 21, 2020",5,2020-01-21
Glow_Spa_At_Mandira,"After 3 weeks of travelling, I thought I would treat myself and get my nails done. Reception staff were very friendly and quickly got me booked in for later in the day. Thank you to Ayu for doing my nails, I’m very pleased with them! I look forward to coming back later today with my husband for our massages.",5.0 of 5 bubbles,"January 18, 2020",5,2020-01-18
Glow_Spa_At_Mandira,Just what I needed to relax & recharge. Also didn’t want a big fuss celebrating a milestone birthday.,5.0 of 5 bubbles,"January 16, 2020",5,2020-01-16
Glow_Spa_At_Mandira,"From the front desk looking after us with cooling towels & choice of oils , massage was so relaxing I feel asleep. Highly recommended",5.0 of 5 bubbles,"January 12, 2020",5,2020-01-12
Glow_Spa_At_Mandira,"Well I had to travel to Bali for the best massage experience. We had a wonderful couples massage, the room and the actual massage was wonderful. I would recommend this spot to anyone. Relax and enjoy.",5.0 of 5 bubbles,"January 5, 2020",5,2020-01-05
Aloe_Vera_Spa,"Had a great experience at Aloe Vera Spa. Clean place, nice therapists, attentive staff and good choices for massages!",5.0 of 5 bubbles,"May 1, 2020",5,2020-05-01
Aloe_Vera_Spa,"The stuff was really nice, good and relaxing atmosphere. Will come here again for sure. Can recommend Balinese massage",5.0 of 5 bubbles,"March 20, 2020",5,2020-03-20
Aloe_Vera_Spa,"we had got massage at another place and went to this place after few days. in caparison, it wasnt good. They kept going going out for ""2 minutes"" which we felt was just to kill the time. Overall WON'T go back here if given chance.",5.0 of 5 bubbles,"March 10, 2020",5,2020-03-10
Aloe_Vera_Spa,We have just spent the morning getting pampered at Aloe Vera Spa the staff are amazing their eyelash extensions perfect ❤️,5.0 of 5 bubbles,"March 7, 2020",5,2020-03-07
Aloe_Vera_Spa,Great massage for my wife and myself. I can recommend. Most likely we return later this week or next time in Bali,5.0 of 5 bubbles,"March 4, 2020",5,2020-03-04
Aloe_Vera_Spa,"Great friendly service. Nice clean spot,  relaxing music,  great value.  We will b going back again before leaving for sure!",5.0 of 5 bubbles,"March 2, 2020",5,2020-03-02
Aloe_Vera_Spa,Professional and clean environment. Recommended while in seminyak. Good value for price. No pressure.,5.0 of 5 bubbles,"February 26, 2020",5,2020-02-26
Aloe_Vera_Spa,Clean and excellent massage service with good customer service. Definitely recommending to other people.,5.0 of 5 bubbles,"February 22, 2020",5,2020-02-22
Aloe_Vera_Spa,"My partner and I enjoyed 1h bakinese massage. The spa is clean, nice looking and the staff friedly and professional. I higly reccomend it. Plus the price is great too!",5.0 of 5 bubbles,"February 22, 2020",5,2020-02-22
Aloe_Vera_Spa,"Excellent full body and head&face massage made by Arsy ! Very nice place and good prices, nice atmosfere. We highly reccomend it !",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Aloe_Vera_Spa,"Its our first time in Bali and we expect an exceptional massage as it is known for and Aloe Vera Spa never failed us! Must try, coconut massage and aloe vera massage 😉",5.0 of 5 bubbles,"February 16, 2020",5,2020-02-16
Aloe_Vera_Spa,"It’s a very nice place with kind and professional stagg! The massage was very good, as wellness as the body scrub!",5.0 of 5 bubbles,"February 16, 2020",5,2020-02-16
Aloe_Vera_Spa,"Very nice place and very good massage....also resonable price..easy to find here, have other service like hair saloon n nail beuty",5.0 of 5 bubbles,"February 15, 2020",5,2020-02-15
Aloe_Vera_Spa,Friendly staff and the massage was great. The manicure was more like something you can do at home but done by someone else. But they did a great job and it's only like $8 so I'm satisfied.,5.0 of 5 bubbles,"February 10, 2020",5,2020-02-10
Aloe_Vera_Spa,Everything was great. I didn't catch my massage therapist's name (maybe Dede). He has magic hands. I had the foot and back massage for 100k. It was better than I could ask for.,5.0 of 5 bubbles,"February 7, 2020",5,2020-02-07
Aloe_Vera_Spa,"Very good Spa, l took aloe Vera massage and it was so good, you have to try to come here,, good place and good staff desi and fitting so good staff, and the reception Ms Rini also good and friendly",5.0 of 5 bubbles,"February 6, 2020",5,2020-02-06
Aloe_Vera_Spa,"I have probably been here at least 5times and my girlfriend 10 times, the massages are very nice and relaxing and staff very friendly, safe place with you belongings and I even got a haircut here too. The location is easy to find with plenty of parking for scooters around the corner they offer free waters on arrival and have a private room for couples but you have to request it, it’s just better. I would recommend to all and I’ll be returning on my next time back",5.0 of 5 bubbles,"February 5, 2020",5,2020-02-05
Aloe_Vera_Spa,"Recommended if you are visiting the Legian area in Bali, it’s well priced, clean and helpful staff.Ear Candling a must",5.0 of 5 bubbles,"January 29, 2020",5,2020-01-29
Aloe_Vera_Spa,100% would recommend Aloe Vera Spa to anyone who asks. I have done the Thai massage twice and have not been disappointed. Very strong massages everytime.,4.0 of 5 bubbles,"January 24, 2020",4,2020-01-24
Aloe_Vera_Spa,"Nice and good massage, staff very friendly and very clean. Location near our hotel.Can do facial, manicure and pedicure services here.",5.0 of 5 bubbles,"January 22, 2020",5,2020-01-22
Cocoon_Medical_Spa,comfortable place. Amazed w this perfect service. thx u for the hospitality it was amazing treatment,5.0 of 5 bubbles,"August 26, 2021",5,2021-08-26
Cocoon_Medical_Spa,"I had lower back and Brasilian waxing done it’s very good . I love the professionnalism of the staff , very and always attentive , at the a slightest problem you have either an answer or help. The result is perfect just What i expected I highly recommend this place",5.0 of 5 bubbles,"July 27, 2021",5,2021-07-27
Cocoon_Medical_Spa,"I did a detox program that included an infrared sauna, colon hydrotherapy, a vitamin cocktail, a face mask and a foot massage.  I really liked every single procedure taken.  The staff were very polite and attentive at every step of the detox program.  Most of all I liked the effect of colon hydrotherapy.  I will definitely come again to try new procedures",5.0 of 5 bubbles,"July 8, 2021",5,2021-07-08
Cocoon_Medical_Spa,Amazing service and atmosphere. I made a full body massage and it was just a different level! The whole ceremony and the way how professionally it was done just made me fall in love with this place. Thanks one more time!,5.0 of 5 bubbles,"July 7, 2021",5,2021-07-07
Cocoon_Medical_Spa,"That was my first time when I try Detox program.And I like it,feeling after is fresh inside and outside.First step-colony take around 45 minutes,nurse was really nose and make it easy going.After infrared sauna,for 35 min ,all toxins go with sweat.Then vitamin cocktail infusion then gold collagen mask and amazing food massage for 30 min.Thank you Cocoon Medical Spa,for sure will back to see you soon",5.0 of 5 bubbles,"July 7, 2021",5,2021-07-07
Cocoon_Medical_Spa,"1: Was informed they dont have enough staff to handle my wife and I together which I completely understand but it did mean that instead of 1 hour for the treatments it would be 2 hours of our Saturday plus the drive. 2: On arrival it was evident they were understaffed and disorganised. 3: We we registered and sat in a reception area.4: 30 minutes later (2/3 of a treatment time) I had enquired twice when we were to be treated.5: Finally someone (manager? - not competent told me there was a problem with a client and could not tell me how much longer we would wait ?6: Common decency and professionalism lacking.7: Basic customer service/communication lacking.8: 2 customers gone and not returning.9: Not how you manage a business out of Covid.10: I hope the owner reads Tripadvisor.11: 2 hours of my weekend gone, no treatment and a Saturday rescheduled to allow for their inability to treat 2 customers in parallel.",1.0 of 5 bubbles,"June 12, 2021",1,2021-06-12
Cocoon_Medical_Spa,"I've been getting treatments at Cocoon Medical Spa for about 2 years now and it's time to share my experiences with you.  Staff from any receptionist to therapist is exceptionally welcoming and I feel that I am taken well care of.  Each treatment is being explained in detail and my questions answered with so much patience and care.  I've been getting laser treatments, facials and botox and can't recommend the spa enough.  Thank you for making me feel safe, radiant and beautiful!",5.0 of 5 bubbles,"October 10, 2020",5,2020-10-10
Cocoon_Medical_Spa,"Great facial & atmosphere🥰 I had a relaxing time, my face feels amazing and no irritation! I recommend.",5.0 of 5 bubbles,"May 6, 2020",5,2020-05-06
Cocoon_Medical_Spa,My first time visiting cocoon medical spa i felt very happy and satisfied with the procuder i had dr bhertha and staff made me very comfortable during my procuder excelent service thank you evry time i come to bali i will definitely come and visit cocoon medical spa 😁,5.0 of 5 bubbles,"March 13, 2020",5,2020-03-13
Cocoon_Medical_Spa,"First time visiting this Medical Spa & i had a fantastic experience THANK YOU for my botox, the service was fantastic, the doctor & nurse were lovely, quick, efficient, no bruising & almost no pain!! I look forward to my return visit in a few months!! Anthea xx",5.0 of 5 bubbles,"March 8, 2020",5,2020-03-08
Cocoon_Medical_Spa,I highly recommend this place for fillers and Botox. The staff were so incredible and made me feel relaxed and at Home. I’m definitely going to have this as my go to place!!!,5.0 of 5 bubbles,"March 2, 2020",5,2020-03-02
Cocoon_Medical_Spa,"I’ve visited Cocoon at their location on Jalan Monkey Forest in Ubud.  While located in a bustling part of the Ubud centre (near to all the shops, cafes and the monkey forest), the spa has a quiet, private ambience.  The entrance, waiting area and treatment rooms are clean and inviting, as well.   Calling to schedule an appointment was a breeze, thanks to their lovely receptionists.  They smiled sincerely, and greet me warmly by name.  They were proficient and efficient — ensuring that my visit flowed smoothly from entrance to exit.  Dr Ivan was excellent.  He listened attentively to my skincare preferences and concerns, explained all treatment considerations clearly and comprehensively, and answered all of my questions knowledgeably and with ease.  He was the perfect combination of professional and personable.  His assistant couldn’t have been kinder or more attentive, too.  My experience was wonderful.  Thank you, Cocoon Ubud!",5.0 of 5 bubbles,"February 28, 2020",5,2020-02-28
Cocoon_Medical_Spa,"My treatments were always great and I'm happy after every appointment! The staff is very friendly and qualified, can only recommend!",5.0 of 5 bubbles,"February 14, 2020",5,2020-02-14
Cocoon_Medical_Spa,I do Oxygen Jet Peel Facial and I love it.After driving motorbike all day long that what you need to make you pors cleaning:),5.0 of 5 bubbles,"February 13, 2020",5,2020-02-13
Cocoon_Medical_Spa,"i came to cocoon medical spa to get Laser, dr suggested to do 3D laser, i was worry about this treatment, view days after 3D laser treatment my skin its very dry i bit worry, but  after 7 days wowww..... my skin its really amazing thank you to Dr bertha. will be back to get some others treatment. High recommended thanks again to all cocoon staff their very friendly, from the reception and the girl took me to waiting room, their are very good service.",5.0 of 5 bubbles,"February 4, 2020",5,2020-02-04
Cocoon_Medical_Spa,They are so fantastic! Everyone is very kind and helpful and the doctor is amazing. Have been coming back multiple years now and still so impressed by their service.,5.0 of 5 bubbles,"January 27, 2020",5,2020-01-27
Cocoon_Medical_Spa,"The facial itself was okay.just what described, nothing more nothing less. The technician was very sweet but certainly did not go above and beyond and the experience was quite mechanical. In Sydney for a similar price, if I had to sit 20 minutes with a mask on , the technician would massage your hand or something. But it was okay.The driver was also Good. The receptionists however were awful. After confirming my daughters could book for massages , upon arrival they said that this was not possible . They could not care less , they also did not try to suggest others treatments and just looked very cranky . They Definitely either need to be sacked or retrained immediately. After I finished my treatment , even though they assured me on the phone I could get a return transfer , they said that it would no longer be possible . Told me they would book a cab and I could get money out of a money changer . I had no cash and was dressed for massage facial so I toldThem i was not comfortable in a cab dressed in swimwear They  laughed when I said I was unhappy   said I could get money from the hotel . I asked if I could add more to the bill so I could get cash but they refused and laughed again When I asked why they were laughing when I was asking for help they finally stopped laughing . Would not return .",2.0 of 5 bubbles,"January 4, 2020",2,2020-01-04
Purrfect_Spa,"My partner and I booked in for an hour tradition massage and a 45 min facial each.  180,000IDR  worth every cent - very professional, friendly therapists, the spa was clean and quiet, relaxing massage and comprehensive facial. Highly recommend",4.0 of 5 bubbles,"March 15, 2020",4,2020-03-15
Purrfect_Spa,"Friendly girls,clean and great balinese massage.The one hour balinese massage was very good. The girl was experienced and very good.It was quiet and relaxing and very well priced.I reccomend. Legian/kuta area",4.0 of 5 bubbles,"March 6, 2020",4,2020-03-06
Purrfect_Spa,"Every trip to Legian involves at least one visit to this place. The spa is so clean and hygienic, the staff are professionally trained and the prices are so cheap compared to a lot of other well known spas in the area. I always feel safe coming here due to the meticulous sterilisation that they have in place for their equipment.The staff also remember you from prior visits which is nice.Best spa in Legian!",5.0 of 5 bubbles,"February 17, 2020",5,2020-02-17
Purrfect_Spa,"Only thing for sure, this is my all time top favourite massage place in overseas. Yes, my top overseas massage ever! It is also a well hidden jem as it is located at an inner street corner. The place is clean. The male massage therapists were skilled, with pressure points on the spot! My main concern left was why they do not want to offer a 2 hour massage? They stated their max is 1.5 hours. Well, still the best!",4.0 of 5 bubbles,"January 27, 2020",4,2020-01-27
Purrfect_Spa,"I can't rave enough about this place.Massage was amazing.The therapist I had was very thorough and knew exactly what she was doing. A credit to the owners.The rooms are spotless and very calming.The prices are crazy for what you get.The best part of the massage was for no extra cost the therapist will wash you down getting rid of any excess oils so you don't feel all greasy when you head off.Can definitely recommend this place, I promise you won't be disappointed.",5.0 of 5 bubbles,"January 20, 2020",5,2020-01-20
Purrfect_Spa,My wife and I loved our massage it was Purrrrrrrfect. A I hour oil massage with choice of oils In the hands of professional and immaculately presented massage specialists. $9 Australian plus a $5 tip.,5.0 of 5 bubbles,"January 9, 2020",5,2020-01-09
La_Karma_Spa,"We have been going to Bali for many years and this spa is always outstanding. It is clean and has a nice feel. When you have a massage upstairs is really peaceful. And I've never had a bad massage here. However, my friend and I and her young daughter had a massage at a time when they were relatively busy so we were downstairs near the nail bar. It was not all that relaxing we could hear people coming and going from the front door throughout the whole hour and also the staff that did not have customers sat just outside our curtain for the duration and spoke well above their ""Library Voices"" for the whole hour. That was a bit disappointing. Price is great though at 95,000 R.",4.0 of 5 bubbles,"March 16, 2020",4,2020-03-16
La_Karma_Spa,"Do not recommend.As I enter the first thing they said was“ you look healthy. I checked all the employees. You are no problem.”Immediately, I got out from the door.",1.0 of 5 bubbles,"March 13, 2020",1,2020-03-13
La_Karma_Spa,"The reflexology massage was amazing! Haris was so strong and gave such a deep massage. Also had head, neck and shoulder massage. Definitely would recommend this place. Felt so looked after and all the staff wanted to help.",5.0 of 5 bubbles,"February 8, 2020",5,2020-02-08
La_Karma_Spa,"Treated myself every day of my 10 day holiday, some days twice a day!! This spa is amazing, staff extremely friendly and it’s also very clean. Kadak was so beautiful, so good at what she does! Highly recommend!",5.0 of 5 bubbles,"February 3, 2020",5,2020-02-03
La_Karma_Spa,We walked past this spa in Legian and thought it look good so we went on for a foot pamper and it was great. All three of us loved it and we left will soft and massage feet after a long day of walking. We then immediately booked in for the hot stone massage and the coconut oil massage. Both of these were amazing and I would highly recommend. Great pricing and so cheap for a 60 minute massage.,5.0 of 5 bubbles,"January 2, 2020",5,2020-01-02
Ketut_Art_Shop_14,Definitely no hassling from owner! Was lovely.  She was helpful when asked.I did expect a large shop but pretty much the same as other stalls.Purchased a couple of lovely things at a good price,4.0 of 5 bubbles,"February 5, 2020",4,2020-02-05
Rehat_Massage_Reflexology,"So Friendly, and have a good treatment, she has a strong power like i ask. Wanna come to visit next time",5.0 of 5 bubbles,"January 4, 2022",5,2022-01-04
Rehat_Massage_Reflexology,"the best massage I have ever had in Bali, always have a session here and it never disapppoints. The ritual and massage are amazing, super clean and relaxing. This is the kind of treatment I paid millions in Jakarta, but really affordable here. Highly recommended!",5.0 of 5 bubbles,"January 2, 2022",5,2022-01-02
Rehat_Massage_Reflexology,"My favorite place to relax my body, very recommended to visit Rehat Spa when you are in Legian or Kuta area. The staff are well trained and the massage is always the best. They have some improvements on spa area and it's was great. Thank you Yanik for the great treatment and Eka very well explanation for the spa products. I will be back for sure.",5.0 of 5 bubbles,"December 28, 2021",5,2021-12-28
Rehat_Massage_Reflexology,Really nice experience. Me and my husband enjoy it so much. Relaxing and energizing. The therapist are really polite and professional.,5.0 of 5 bubbles,"December 25, 2021",5,2021-12-25
Rehat_Massage_Reflexology,"Love and enjoy the ambience here and of course the massage. They are very professional, they do ask to fill in the form asking about our body and skin condition, therefore they can adjust to suit our needs. The music really help to relax. The facilities are clean and I love the fragance of the body soap very much, very fresh and calming.. I'm walking out from this place feels being reborn like a brand new different person :)Dec '21, solo, 280k for a complete menu (appetizer, main course, dessert). Unfortunately for the solo there's no special price for Grandmas Legian hotel Guest, the special price is only for the 2pax package.",5.0 of 5 bubbles,"December 11, 2021",5,2021-12-11
Rehat_Massage_Reflexology,"Very excellent treatment by Ms Buda at Rehat Legian. Amazing place and very recommended, a must try spa in Legian 👍🏻",5.0 of 5 bubbles,"December 5, 2021",5,2021-12-05
Rehat_Massage_Reflexology,"Strong recommended ,must visit -place for massage, very good massage  handle  by Yanik very professional.def Will be back here again next time.",5.0 of 5 bubbles,"November 16, 2021",5,2021-11-16
Rehat_Massage_Reflexology,Me and my wife had hot stone massage. It was great experience and felt so good. The therapist very attentive and asking the pressure and make sure that me comfort during the treatment. Recomended spa in Legian area. I will come back again. Thank you Rehat Spa..,5.0 of 5 bubbles,"November 1, 2021",5,2021-11-01
Rehat_Massage_Reflexology,"Spa was excellent, therapist explaining good and details, good product knowledge, nice ambience, good and experienced staffs.   The treatment was very nice.",5.0 of 5 bubbles,"October 16, 2021",5,2021-10-16
Rehat_Massage_Reflexology,"Choice of three aromatic massage oil, welcome drink and fresh cold towel. Nice ambience and clean rooms with experienced and polite therapist. Would definitely come back!",5.0 of 5 bubbles,"October 5, 2021",5,2021-10-05
Rehat_Massage_Reflexology,"Very great experiences! Happy to have the time there. Amazing hospitality, facilities and great masseuse techniques!",5.0 of 5 bubbles,"October 3, 2021",5,2021-10-03
Rehat_Massage_Reflexology,"what a well spent me-time in here by having a massage with the professional one. comfortable place, awesome staff ❤️When they say this place is best, they mean it. gonna back again!",5.0 of 5 bubbles,"September 26, 2021",5,2021-09-26
Rehat_Massage_Reflexology,"Before it’s De Nyuh, finally after ppkm they are reopening, the place was renovated, it look more spacious than before. I’ve got 90 minutes massage & 30 minutes scrub. Everything still same, great massage, great service, and ofcz I feels refreshed after leave the place. Hope everything back to normal, so sad the area is so quite than it used to. Will be back again when I’m in the area",5.0 of 5 bubbles,"September 23, 2021",5,2021-09-23
Rehat_Massage_Reflexology,"Amazing hospitality, facilities and great masseuse techniques! Excellent service as the staff was explaining the inclusion, services and conducted Covid-19 safety protocols as well and price was absolutely worth it! I chose the Revitalizing (90mins) it was exactly what I needed and the lady masseuse was amazing & precise! Definitely worth to check it out if you're around Legian/Kuta area 👌🏻✨",5.0 of 5 bubbles,"September 12, 2021",5,2021-09-12
Rehat_Massage_Reflexology,"Must make bookings, walk ins could not be accommodated. Nice ambience. Extremely clean and nicely fitted out. Some noise is heard from foots steps from floor above during massage. Head phones offered so understood reason for this post massage however I zoned out and this was not an issue for me at all. Great peaceful experience with cool drink on arrival, very nice hot stone massage followed by nice shower facilities and hot drink to finish. Excellent price and quality ratio. Would return.",4.0 of 5 bubbles,"March 20, 2020",4,2020-03-20
Rehat_Massage_Reflexology,"This spa was a very nice surprise, on a street which is otherwise full of ""spas"" and massage offers. It's a comforting experience from the moment you walk inside, tucked away from the street noise. I entered spontaneously and got an appointment quite fast. The deep tissue massage with Ariani was wonderful and I was overall very nice surprised by how she tried to understabd what I want and if I was comfortable throughout the massage.A few careful details do make a difference, and Rehat Spa certainly got all of them right, to make every visit exceptional.",5.0 of 5 bubbles,"March 13, 2020",5,2020-03-13
Rehat_Massage_Reflexology,Wow what a great place to get a massage. Totally understand why it is no 1 spa in Legian. Definitely worth a visit.,5.0 of 5 bubbles,"March 11, 2020",5,2020-03-11
Rehat_Massage_Reflexology,"We stayed with my wife at Grandma's Hotel which is above this Spa. Have been here twice during our stay and that says something. They really know their job and gives you to choose between 3 different oil for your massage, also offer the cinnamon tea which was just too sweet for me but loved by my wife, and at the end give the ginger tea. Oh yeah I liked their traditional washing foot with fruits and flowers. Well done by the entire team.Want to mention if you are there and want to try it, go an schedule your treatment in advance as they are quite busy.",5.0 of 5 bubbles,"March 2, 2020",5,2020-03-02
Rehat_Massage_Reflexology,"Good place, good package, very enjoy and comfortable. The therapist has a good thecnique, polite and attentive.if I come back I Will request Suma to handle me 😁 don't forget to say thank you for Komang at front. She very helpfull",5.0 of 5 bubbles,"February 25, 2020",5,2020-02-25
Rehat_Massage_Reflexology,"Very nice spa, cozy and quiet. Ibu Surya is very professional and have kind attention I made also a massage with Ibu buda who is also amazing. Highly recommended",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Rehat_Massage_Reflexology,"여기서 꼭 마사지 받으세요. 길거리 마사지보다 가격은 조금밖에 안비싼데 퀄리티는 호텔급이예요. 마사지사는 Ariani 와 Detri 에게 받았는데 정말정말 최고입니다. Serviced by Ariani and Detri.Had a wonderful time, they were very polite and professional.They are the best.I strongly recommend this place.",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Rehat_Massage_Reflexology,"Hidden away between a hotel and busy restaurant, this massage parlour is definitely worth a visit if you are staying in the Legian Area! The service was very friendly and the place itself has a nice relaxing atmosphere. The prices are also very reasonable and only a bit more expensive than those cheaper massage places you see all over the streets.",5.0 of 5 bubbles,"February 16, 2020",5,2020-02-16
Glow_Spa_At_Mandira,"The best service and experience I have ever had. My massage was so beautiful, relaxing and the girls were just lovely. I cant wait to get back.",5.0 of 5 bubbles,"July 17, 2020",5,2020-07-17
Glow_Spa_At_Mandira,Wow! What a beautiful spa and such an amazing staff. Went everyday when I stayed at the resort! Must get a four hand massage!,5.0 of 5 bubbles,"March 27, 2020",5,2020-03-27
Glow_Spa_At_Mandira,"Gorgeous day spa, beautiful practitioners. Opulent and an absolutely incredible way to kick off your stay in Bali. Highly recommend",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
Glow_Spa_At_Mandira,"Absolutely beautiful, we have been twice during our stay and will book in again before we leave. A must while staying at Bali Mandira.",5.0 of 5 bubbles,"February 9, 2020",5,2020-02-09
Glow_Spa_At_Mandira,Reflexology had today at this spa at the resort we are staying at. Great value service and overall experience staff very attentive and professional the treatment was excellent felt thoroughly relaxed,5.0 of 5 bubbles,"February 4, 2020",5,2020-02-04
Glow_Spa_At_Mandira,Excellent service at the spa here at Mandira beach.  Had a reflexology treatment that was executed with utter perfection.  The staff are superb.,5.0 of 5 bubbles,"February 2, 2020",5,2020-02-02
Glow_Spa_At_Mandira,"The staff were beautiful, patient, polite and wanting to help with everything. The treatment room was perfect, clean, serene and relaxing. I had a facial and a massage, both left me feeling relaxed.",5.0 of 5 bubbles,"January 28, 2020",5,2020-01-28
Glow_Spa_At_Mandira,What a wonderful experience! I walked in feeling my age of 41 and Mini my masseur was amazing she really knew what she was doing and I think I even fell asleep a few times! I walked out feeling fantastic like I was 21 again! Thanks girls and thanks Mini! ❤️ I’ll definitely be back!,5.0 of 5 bubbles,"January 24, 2020",5,2020-01-24
Glow_Spa_At_Mandira,We visited Bali for relaxation and beach and our expextations really fulfilled..We didn t stay in Mandira s hotel(maybe next year) but fortunately we descovered Glow Spa and that was the best choice we did...3 of my 4 friends were absolutely satisfied and i had the chance to find out what balinaise massage is like from the golden hands of Mini-the therapist!!thank u all i wish i come again!!,5.0 of 5 bubbles,"January 21, 2020",5,2020-01-21
Glow_Spa_At_Mandira,"After 3 weeks of travelling, I thought I would treat myself and get my nails done. Reception staff were very friendly and quickly got me booked in for later in the day. Thank you to Ayu for doing my nails, I’m very pleased with them! I look forward to coming back later today with my husband for our massages.",5.0 of 5 bubbles,"January 18, 2020",5,2020-01-18
Glow_Spa_At_Mandira,Just what I needed to relax & recharge. Also didn’t want a big fuss celebrating a milestone birthday.,5.0 of 5 bubbles,"January 16, 2020",5,2020-01-16
Glow_Spa_At_Mandira,"From the front desk looking after us with cooling towels & choice of oils , massage was so relaxing I feel asleep. Highly recommended",5.0 of 5 bubbles,"January 12, 2020",5,2020-01-12
Glow_Spa_At_Mandira,"Well I had to travel to Bali for the best massage experience. We had a wonderful couples massage, the room and the actual massage was wonderful. I would recommend this spot to anyone. Relax and enjoy.",5.0 of 5 bubbles,"January 5, 2020",5,2020-01-05
Aloe_Vera_Spa,"Had a great experience at Aloe Vera Spa. Clean place, nice therapists, attentive staff and good choices for massages!",5.0 of 5 bubbles,"May 1, 2020",5,2020-05-01
Aloe_Vera_Spa,"The stuff was really nice, good and relaxing atmosphere. Will come here again for sure. Can recommend Balinese massage",5.0 of 5 bubbles,"March 20, 2020",5,2020-03-20
Aloe_Vera_Spa,"we had got massage at another place and went to this place after few days. in caparison, it wasnt good. They kept going going out for ""2 minutes"" which we felt was just to kill the time. Overall WON'T go back here if given chance.",5.0 of 5 bubbles,"March 10, 2020",5,2020-03-10
Aloe_Vera_Spa,We have just spent the morning getting pampered at Aloe Vera Spa the staff are amazing their eyelash extensions perfect ❤️,5.0 of 5 bubbles,"March 7, 2020",5,2020-03-07
Aloe_Vera_Spa,Great massage for my wife and myself. I can recommend. Most likely we return later this week or next time in Bali,5.0 of 5 bubbles,"March 4, 2020",5,2020-03-04
Aloe_Vera_Spa,"Great friendly service. Nice clean spot,  relaxing music,  great value.  We will b going back again before leaving for sure!",5.0 of 5 bubbles,"March 2, 2020",5,2020-03-02
Aloe_Vera_Spa,Professional and clean environment. Recommended while in seminyak. Good value for price. No pressure.,5.0 of 5 bubbles,"February 26, 2020",5,2020-02-26
Aloe_Vera_Spa,Clean and excellent massage service with good customer service. Definitely recommending to other people.,5.0 of 5 bubbles,"February 22, 2020",5,2020-02-22
Aloe_Vera_Spa,"My partner and I enjoyed 1h bakinese massage. The spa is clean, nice looking and the staff friedly and professional. I higly reccomend it. Plus the price is great too!",5.0 of 5 bubbles,"February 22, 2020",5,2020-02-22
Aloe_Vera_Spa,"Excellent full body and head&face massage made by Arsy ! Very nice place and good prices, nice atmosfere. We highly reccomend it !",5.0 of 5 bubbles,"February 19, 2020",5,2020-02-19
