place,location,content,rating_num,dates,sentiments,Positive Sentiment,Neutral Sentiment,Negative Sentiment,Compound Sentiment,label
canggu,Joga_Yoga_Training,best experience 2020 best life decision choose guys asteachers,5,2020-11-18,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.8555}",0.5450010000000001,0.455001,1e-06,0.8555010000000001,1
canggu,Joga_Yoga_Training,really enjoyed month wasperfect mix physical challenge great depth philosophy really unic inspiring teachers different countries individual growth gaining knowledge alignment teach etc training gives yougreat insight different kinds yoga sothink perfect thing first 200 hour yttthe location amazing communication great couldnt better andhave met many beautiful inspiring people teachers students also food super healthy also deliciousam really grateful able ytt jogayoga balidefinitely recommend wish best new yoga teachersnamaste,5,2020-03-06,"{'neg': 0.022, 'neu': 0.469, 'pos': 0.509, 'compound': 0.9945}",0.509001,0.46900099999999995,0.022001,0.9945010000000001,1
canggu,Joga_Yoga_Training,loved training love bali loved variety teachers came back withlot knowledge inspired withwarm heart,5,2020-03-05,"{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.9451}",0.603001,0.397001,1e-06,0.9451010000000001,1
canggu,Joga_Yoga_Training,time bali jogayoga greatmonth filled yoga meditation personal growth want beyoga teacher deepen practice right training,5,2020-03-05,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.4404}",0.218001,0.7820010000000001,1e-06,0.440401,1
canggu,Joga_Yoga_Training,program instunning environment along beach canggu spare moment spent beach told would dismissed class sunset daily seldomly happened wasnt clear website social media day time opening ceremony many students completely missed itreceived minimal email communication leading training even thoughregistered early enough early bird discount dont tell opt housing option rent airbb formuch better rate accommodation value overall program well worth teachers came globe teach dont expect everything see instagram website,3,2020-01-12,"{'neg': 0.06, 'neu': 0.821, 'pos': 0.119, 'compound': 0.5608}",0.119001,0.821001,0.060001,0.560801,1
canggu,Joga_Yoga_Training,love time i’ve spend ytt joga yoga best school yoga teacher training inlifetime experiencemeet beautiful people around world andgot meet amazing teachers really good food fun activities got experience beautiful bali culture eco friendly lifestyleit isgold standard training international yoga teachers,5,2020-01-08,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9848}",0.47600099999999995,0.524001,1e-06,0.984801,1
canggu,Joga_Yoga_Training,wasgreat experience amazing teacher beautiful surrounding allowed everyone go deeper practice would highly recommend,5,2020-01-05,"{'neg': 0.0, 'neu': 0.512, 'pos': 0.488, 'compound': 0.8883}",0.48800099999999996,0.512001,1e-06,0.888301,1
canggu,Canggu_Scooter_Lessons,lessons much fun gede incredibly helpful andfelt comfortable safe entire time boosted confidence gave best tips first practiced field went onto road third last lessonwas driving myselfcouldn’t learned quickly without super friendly staff highly recommend,5,2021-12-25,"{'neg': 0.102, 'neu': 0.443, 'pos': 0.455, 'compound': 0.9632}",0.455001,0.443001,0.102001,0.963201,1
canggu,Canggu_Scooter_Lessons,lot bike lessons seem spendgreat deal time inside classroom theory side things guys get straight onaround bikemy partner practiced scooter andlearned use motorbike simultaneouslyshe said felt safe comfortable instructor felt confident enough take streets performing well car parkfielddid samemy guide great efficient instruction begin isbit fast paced could confusing long youve drovemanual car would good gooverallwould recommend guys need lessons orrefreshercheers,5,2021-12-10,"{'neg': 0.024, 'neu': 0.649, 'pos': 0.327, 'compound': 0.9712}",0.327001,0.649001,0.024001,0.971201,1
canggu,Canggu_Scooter_Lessons,1010  guys super friendly well educated way instruct clear understandable thank guys ,5,2021-12-04,"{'neg': 0.0, 'neu': 0.329, 'pos': 0.671, 'compound': 0.9231}",0.6710010000000001,0.329001,1e-06,0.9231010000000001,1
canggu,Canggu_Scooter_Lessons,absolutely recommend canggu scooter lessons newbies scooters motorbikesthe instructors fun super understanding explain everything driving bali streetswas driving already first lesson ifcouldwould give 5 stars,5,2021-09-17,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8748}",0.322001,0.6780010000000001,1e-06,0.874801,1
canggu,Canggu_Scooter_Lessons,great instructor gede patient helpful teach stepbystep drive scooter important learn understand rules take slowly practiced many different situations get confidence street really helped mecan recommend take lessons first jumping straight bike it’s great fun learn important details rather expensive mistakes thank terima kasih gede school ,5,2021-09-10,"{'neg': 0.038, 'neu': 0.531, 'pos': 0.431, 'compound': 0.9746}",0.43100099999999997,0.5310010000000001,0.038001,0.974601,1
canggu,Canggu_Scooter_Lessons,definitely best team everappreciate patience kindness help throughout whole process helped boost confidence traffic quite overwhelming times really make feel comfortable make sure teach right way understand deal traffic terima kasih banyak whole team ,5,2021-08-09,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.9734}",0.48500099999999996,0.515001,1e-06,0.9734010000000001,1
canggu,Canggu_Scooter_Lessons,best service gede patient make look easy made feel confident comfortable giving simple accurate directions withinfew hourswas already driving street even first time ridingscooter 100 recommended,5,2021-07-14,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.9501}",0.47100099999999995,0.529001,1e-06,0.950101,1
canggu,Canggu_Scooter_Lessons,wascomplete beginner nervous gede inspired confidence meenjoyed learning scooter operated within 5 minuteswas riding around ownloved whenreturn baliwill havefew lessons hiring scooterfabulous experience thanks,5,2021-07-03,"{'neg': 0.069, 'neu': 0.623, 'pos': 0.308, 'compound': 0.8074}",0.30800099999999997,0.623001,0.069001,0.807401,1
canggu,Canggu_Scooter_Lessons,amazing highly recommend take scooter lessons learned drivescooter 3 hours,5,2021-06-24,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.7645}",0.48500099999999996,0.515001,1e-06,0.764501,1
canggu,Canggu_Scooter_Lessons,yogi instructor today within two hours able deliverythorough understanding road lenin bali well help feel confident ridingscootercan’t recommend canggu scooter lessons excellent thank yogi,5,2021-06-22,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.9403}",0.48100099999999996,0.519001,1e-06,0.940301,1
canggu,Canggu_Scooter_Lessons,helpful reliable withlot patience 100 recommend need help feel secure onscooter bali,5,2021-04-16,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.8555}",0.565001,0.43500099999999997,1e-06,0.8555010000000001,1
canggu,Canggu_Scooter_Lessons,youre bali wanted learn drivescooter canggu scooter lessons place gede instructor he’s good im driving around bali,5,2021-03-03,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.153001,0.847001,1e-06,0.440401,1
canggu,Canggu_Scooter_Lessons,krisna team canggu scooter lessons amazingwas nervous learning ride riding roads bali one 2 hour lessonwas confident ready ride instructors patient kind extremely thorough perfect english take time make sure comfortable give information need ride roads bali team also helpful getting license bali providedfast personal service without hassle looking learn ride regularly fun definitely give themcall,5,2021-01-05,"{'neg': 0.028, 'neu': 0.603, 'pos': 0.368, 'compound': 0.9761}",0.36800099999999997,0.603001,0.028001,0.976101,1
canggu,Canggu_Scooter_Lessons,gede nice instructor high recomended class himsimple lesson completely easy understand,5,2021-01-05,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.7178}",0.400001,0.600001,1e-06,0.717801,1
canggu,Canggu_Scooter_Lessons,gede teach riding welllearn fast himi cam go whereverwant right thankyou xo much gede,5,2021-01-03,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",1e-06,1.000001,1e-06,1e-06,0
canggu,Canggu_Scooter_Lessons,hadgreat experience gede trainer friendly helpful patient teached ridemotorbike made confident increase speedthank gede canggu scooter lessons teamwould highly recomend friends,5,2020-11-25,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.931}",0.48200099999999996,0.518001,1e-06,0.9310010000000001,1
canggu,Canggu_Scooter_Lessons,oh gosham grateful krisna foe giving freedom zip around bali best teacher patient relaxed gave much confidence progress quickly road highway sunset road shortcuts taking lessons krisna ismust avoid accidents learn local rules tips tricks navigating seemingly chaotic traffic bali thank you,5,2020-11-08,"{'neg': 0.181, 'neu': 0.435, 'pos': 0.384, 'compound': 0.9382}",0.384001,0.43500099999999997,0.181001,0.9382010000000001,1
canggu,Canggu_Scooter_Lessons,allcan say iswishbooked lesson earlier three weeks agodidnt even know ridebicycle nowridescooter everyday imaginehad idea balance struggling long first day instructors brought mebicycle start understanding balance 20 minutes tried scooter right away took 6 times lessons total last 2 lessons roadthe instructors gave good instructions ride also safety road importantly gave confidence thank much krisna gedefor anyone wants learn motorbike want gain confidence road give itgoit value money toohighly recommend it,5,2020-07-11,"{'neg': 0.032, 'neu': 0.663, 'pos': 0.305, 'compound': 0.9678}",0.30500099999999997,0.6630010000000001,0.032001,0.967801,1
canggu,Canggu_Scooter_Lessons,became much confident road thanks great guys goodpatient teachers nice people scared driving need get skilltakelesson,4,2020-01-23,"{'neg': 0.108, 'neu': 0.409, 'pos': 0.483, 'compound': 0.8779}",0.48300099999999996,0.40900099999999995,0.108001,0.877901,1
canggu,Pravilo_Bali,curiosity knowledgeable pravilo gave beneficial thancould ever imaginegenuine personal training lead goal physical mental better shapesoft stretching based strength release lots tensionwas journey calm peaceful destination againlife changing experience can’t wait reach next level deepest thank respect create highly recommend,5,2020-01-08,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.9722}",0.465001,0.5350010000000001,1e-06,0.972201,1
canggu,Nirvana_Strength_Bali,norman taught handstand splits impossible movements i’m strong confidentfeel like it’snew world hopecan keep learning improving i’m bali next time,5,2021-12-27,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8225}",0.35000099999999995,0.650001,1e-06,0.822501,1
canggu,Nirvana_Strength_Bali,love classes community built welcoming really learn move strengthen body properly longevity,5,2021-12-20,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8646}",0.518001,0.48200099999999996,1e-06,0.8646010000000001,1
canggu,Nirvana_Strength_Bali,big community positive growth physically mentally likesecond home love train learn,5,2021-12-13,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.886}",0.565001,0.43500099999999997,1e-06,0.886001,1
canggu,Nirvana_Strength_Bali,good vibes good food good classes nerdy ingood way approach nowknow whats scapula traction hip supination something like thatnorman ian guys epic,5,2021-12-09,"{'neg': 0.041, 'neu': 0.578, 'pos': 0.381, 'compound': 0.875}",0.381001,0.578001,0.041001,0.875001,1
canggu,Nirvana_Strength_Bali,amazing space world class instructors isunique space bali hashuge strength training centre beautiful rice paddy infinite view back yard isdeluxe space movement meditation yoga surf strength  classes recovery injury good sized sauna hot ice pool amazing equipment genuinely super skilled teachings professionals wont find gym health space theres also podium cafe fresh juice healthy varied food energy boosting snacks staff super amazing kind happy welcoming  also social events back yard dont miss unique healthy wonderful opportunity recharge work intelligently body detox grabbeer  comedy night thanks nirvana ace ,5,2021-12-04,"{'neg': 0.02, 'neu': 0.461, 'pos': 0.519, 'compound': 0.9965}",0.519001,0.461001,0.020001,0.9965010000000001,1
canggu,Nirvana_Strength_Bali,one best gyms world  definitely would recommend joining classes great atmosphere friendly staff ,5,2021-12-02,"{'neg': 0.0, 'neu': 0.324, 'pos': 0.676, 'compound': 0.9493}",0.6760010000000001,0.324001,1e-06,0.9493010000000001,1
canggu,Nirvana_Strength_Bali,hey surfersyou definitely check gym passionate surfing especially professional surf athlete place offering smart intelligent approach training interested surfing longevity simply wish eliminate shoulder neck lower back aches well thought prehab classes well surf specific classes beginners intermediate surfers wish start surfing safe efficient way boost performance wave learning correct technique place canggu offering amazing training recovery options surfers,5,2021-12-02,"{'neg': 0.05, 'neu': 0.521, 'pos': 0.43, 'compound': 0.9836}",0.43000099999999997,0.521001,0.050001000000000004,0.9836010000000001,1
canggu,Nirvana_Strength_Bali,ive surfing nearlyyear mixture self explorationsfew surf classes sea recently i’ve joined elena’s surf technique classes nirvana elena’s classes always provided inspiration something play work sea example moving head whilst standing feet sensitivity training body rolls personally awareness cues transforms experience surfing yoga handstands many things go experience elena’s class arebeginner experienced awareness cues assist anyone training land gives spaces go details put play sea  surfing one absolute joys indonesia,5,2021-11-30,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.886}",0.147001,0.853001,1e-06,0.886001,1
canggu,Nirvana_Strength_Bali,great community classes coaches professional live nusa dua travel 1 hour able train recommended ,5,2021-11-26,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7096}",0.34900099999999995,0.651001,1e-06,0.709601,1
canggu,Nirvana_Strength_Bali,ive 3 days coming purchased gold membership far way yoga classes morning douglass epic knowledgeable really entertaing warm coachive tried splits classes one leg squats norman beentotal new experienc hard infun super exciting waythe strength conditioning class forgot coach name islady jakarta great overall really knowledgeable professional coaches heaps experiencethe recovery area everythingexpected far never busythe community seems cool friendly kind without crazy chit chat gyms likelittle moremature crowd thats island forwhilefood cafe coffee good prices fair added tax service surprises giving free coffee juice lunch wasgreat surprise comes reception staff are1010 girls extremely profesional realy top things always coming offers cafe remembering name day one,5,2021-11-23,"{'neg': 0.01, 'neu': 0.657, 'pos': 0.332, 'compound': 0.9906}",0.332001,0.6570010000000001,0.010001,0.9906010000000001,1
canggu,Nirvana_Strength_Bali,place ismust try gym facilities great spa also one best bali classes beginner friendly also challenging intermediateadvanced athletes it’s alsogreat place hangout meet people,5,2021-11-15,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.9201}",0.396001,0.604001,1e-06,0.9201010000000001,1
canggu,Nirvana_Strength_Bali,trainers amazing people friendly youve fitness goals place train achieve youre meet lala sort everything youre new bali,5,2021-10-25,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.8442}",0.378001,0.622001,1e-06,0.844201,1
canggu,Nirvana_Strength_Bali,great place functional training calisthenics community makes want always growing i’ve training forwhile andcan testify improvementhave seen,5,2021-10-18,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.7269}",0.336001,0.6640010000000001,1e-06,0.726901,1
canggu,Nirvana_Strength_Bali,nirvana strength one best gyms ive ever trained inlove focuses functional training classes geared helping students mobile flexible strong daily lives well athletic activitiesmainly muay thai rock climbing ive found huge improvements abilities two sports last couple months coaches topnotch patient knowledgeable professional community wonderful everyone makes feel welcome even arebeginner gymnastics mobilitytraining background lovely place id highly recommend anyone wants learn new skills looking fordifferent gym experience,5,2020-02-17,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.987}",0.401001,0.599001,1e-06,0.987001,1
canggu,Nirvana_Strength_Bali,place staff wonderful always greet withsmile fitness instructors highly knowledgeable professional fields truly help best ability reach fitness goals get want cater levels abilities athletes varied backgrounds weather yoursurfer yogi footballer dancer space equipment tools reach potential classes immersive challenging educational capoeira magnificent btw adjoining restaurant tastiest grub going portions huge try pancakes daddy size mouthwatering omelette creamy light time fillingdont know chefs keeps coming back a1 spot,5,2020-01-27,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9828}",0.402001,0.598001,1e-06,0.982801,1
canggu,Pranava_Yoga,place beautiful peaceful people kind friendly one teachers reason visit pranava yoga 100 balithe dancing warrior aka diaz unique yoga instructorhave ever met life first timejoined classcouldnt importantlydidnt want practise anyone else voice creativity vibes words whatfelt class one inlifetime experience,5,2021-09-10,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.9485}",0.335001,0.6650010000000001,1e-06,0.948501,1
canggu,Pranava_Yoga,hello everybody i’m impressed pranava yoga ive already practiced yoga 2 years never experience vinyasa flow favorite highly recommend place also unbelievable vibe location colors perfect,5,2020-02-25,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.9245}",0.43100099999999997,0.569001,1e-06,0.924501,1
canggu,Pranava_Yoga,vinyasa classes best specially diaz energytechniques create one best yoga experiences ever besides studio big open fresh relaxing favorite yoga spot canggu,5,2020-01-13,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.9584}",0.5430010000000001,0.457001,1e-06,0.9584010000000001,1
canggu,Pranava_Yoga,beautiful setting studio open air surrounded bytropical garden one side andterraced rice field otherbalinese woman renews blesses alter flowers prayers incense every morning teachers friendly give expert instructionfelt challenged supported,5,2020-01-09,"{'neg': 0.036, 'neu': 0.635, 'pos': 0.33, 'compound': 0.9118}",0.330001,0.635001,0.036001,0.9118010000000001,1
canggu,Pranava_Yoga,loved space open airy classes diverse terms posses difficulty level anti gravity yoga vinyasa mano diaz went classes multiple timesxx inara,5,2020-01-08,"{'neg': 0.177, 'neu': 0.677, 'pos': 0.147, 'compound': 0.0516}",0.147001,0.6770010000000001,0.177001,0.051601,1
canggu,Solace_Float,love sensatiob floating calming especially relaxation music beside hospitality great place clean,5,2022-01-03,"{'neg': 0.0, 'neu': 0.287, 'pos': 0.713, 'compound': 0.9545}",0.713001,0.28700099999999995,1e-06,0.954501,1
canggu,Solace_Float,treatmentgot little bit sore shoulderi told staff thatneed super relax floatingdidn’t realise i’m relax enough kinda regret itoverall goodlove vibe blue calmingwill try,5,2022-01-02,"{'neg': 0.15, 'neu': 0.541, 'pos': 0.309, 'compound': 0.7159}",0.30900099999999997,0.5410010000000001,0.150001,0.715901,1
canggu,Solace_Float,found method best way relax every way possible welcoming aromatherapy music course floating,5,2022-01-02,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.875}",0.500001,0.500001,1e-06,0.875001,1
canggu,Solace_Float,amazing experience relaxing really hard mehave ptsd anxiety whenlearned benefitswas excited try first 30 minutes mind wondered randomest things whichheard normal first couple timeswasnt expecting able able empty mind first time eventually everything went blank unlesstouchedwall accident mind wondered like 10 minutes going blankfell asleep last bit whichheard good nighthad recognizably best sleep life ill definitely adding routine selfcare routine cant wait go see ifcan clear mind sooner,5,2022-01-02,"{'neg': 0.123, 'neu': 0.608, 'pos': 0.269, 'compound': 0.935}",0.269001,0.608001,0.123001,0.9350010000000001,1
canggu,Solace_Float,trying first time awesome relaxation definitely recommended look something different bali ,5,2021-12-18,"{'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.9001}",0.632001,0.36800099999999997,1e-06,0.900101,1
canggu,Solace_Float,i’m gotamazing relaxation sejenak ketenangan yang di cari di dapatkan can’t wait go back  aroma terapi music tea amazing…,5,2021-11-28,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.802}",0.31000099999999997,0.690001,1e-06,0.8020010000000001,1
canggu,Solace_Float,unique experience float makes calm love tea ceremony beautiful place visit canggu,5,2021-11-19,"{'neg': 0.0, 'neu': 0.464, 'pos': 0.536, 'compound': 0.886}",0.5360010000000001,0.464001,1e-06,0.886001,1
canggu,Solace_Float,everything greatenjoyed mostly pillow neck supporting float tanks dont often,5,2021-07-30,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.244001,0.756001,1e-06,0.440401,1
canggu,Solace_Float,treat like royalty love ambient vibe good facilities thanks forwonderful experiencewill back,5,2021-06-24,"{'neg': 0.0, 'neu': 0.315, 'pos': 0.685, 'compound': 0.9349}",0.6850010000000001,0.315001,1e-06,0.934901,1
canggu,Solace_Float,thank much great experience solace floatcould recommend anyone looking relax reduce stress thank also staff professional pleasant makes experience even nicerwill back often,4,2021-06-08,"{'neg': 0.077, 'neu': 0.437, 'pos': 0.486, 'compound': 0.9325}",0.48600099999999996,0.437001,0.077001,0.932501,1
canggu,Solace_Float,first float experience loved itfew minutes mind peace i’m surehadn’t fall asleep hour gone sooo relaxing i’m glad thattried ,5,2021-05-26,"{'neg': 0.0, 'neu': 0.489, 'pos': 0.511, 'compound': 0.9274}",0.511001,0.48900099999999996,1e-06,0.927401,1
canggu,Solace_Float,first time floating andlike especially part whenturn light feels really nice relaxing,5,2021-04-04,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.763}",0.397001,0.603001,1e-06,0.763001,1
canggu,Solace_Float,solace awesome really good float deals 90 minutes compared places hour ambience staff great cool select music complete control volume lighting pod door open closed etc comforting first time floating andwill definitely back,5,2021-03-01,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.9589}",0.41400099999999995,0.586001,1e-06,0.958901,1
canggu,Solace_Float,really enjoy float experience surewill back 2nd float make regular self care routine,5,2021-02-19,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.7713}",0.378001,0.622001,1e-06,0.771301,1
canggu,Solace_Float,it’s experience thatwish everybody could try feels like body floating without gravity completely weightlesssensation i’ve felt dreams dreaming flying it’s extremely relaxing hasspark magic one particular note music really really goodcan feel well deeply thought organised playedhuge role floatingwill go back often,5,2021-02-18,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.8766}",0.225001,0.775001,1e-06,0.8766010000000001,1
canggu,Solace_Float,worth tryfelt amazing sessionmy body mind recharged rejuvenated concentration improved allfelt calm upliftedit’s likemeditation podlove,5,2021-02-12,"{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.8779}",0.502001,0.49800099999999997,1e-06,0.877901,1
canggu,Solace_Float,first time floating andreally liked experience place nice… could probably describe asmix feng shui futuristic everything brand new super cleanactually wanted try floating therapy time asheard many good things wasn’t disappointed 90min flew whilewas tank andcame super relaxed really recommend try,5,2021-02-08,"{'neg': 0.053, 'neu': 0.565, 'pos': 0.382, 'compound': 0.9595}",0.382001,0.565001,0.053001,0.959501,1
canggu,Solace_Float,never floating therapy heard many good things though wasn’t sure expect loved itbeen stressed week moved tonew house trouble calm even sleep night floating solace exactly whatneeded get back track finally let go tension slept likebaby afterwards ,5,2021-02-04,"{'neg': 0.152, 'neu': 0.615, 'pos': 0.234, 'compound': 0.6124}",0.23400100000000001,0.615001,0.152001,0.6124010000000001,1
canggu,Solace_Float,first float experience expectaions exceedednestled bustle canggu whenarrived solacefelt transported toworld tranquilityfelt instantly relaxed centredthe facility world class clean comfortable staff friendly knowledeable uncertaintyhad quickly forgottenfelt welcomed comfortable timearrived untilleftthe float spectacular butwas impressed attention detail balance professionalism tranquilityleft feeling relaxed peaceful expectations exceededi definitely reccommend,5,2021-02-01,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9831}",0.47600099999999995,0.524001,1e-06,0.983101,1
canggu,Solace_Float,first experience andwas scared honest becausecan’t swim andhave bad experience water generalwasn’t sure it’s oncegot solace girls showed everything explained processwas ready try chance drawn andwas calm 60 min floating reflecting observing mind hecticlet sometimes fun feeling body moves slowly watershould mention place amazing everything made slow chill great experience shower body lotions chill zone floating tea even play chess feel like thank guys us,5,2021-01-23,"{'neg': 0.071, 'neu': 0.567, 'pos': 0.362, 'compound': 0.9723}",0.36200099999999996,0.567001,0.071001,0.9723010000000001,1
canggu,Solace_Float,experience solace float top notch andwould recommend anyone wants simply let go relax fully momententered spafelt welcomed ease staff absolutely lovely super smiley sweet first experience doingfloat sowasbit unsure expect staff answered questions thoroughly made feel comfortable start finish float likedreamwas able completely relax let mind go blank sensations distractions deep meditation postfloat flow lovely takeshower loved soaps lotions finish withcomplimentary tea ceremonywouldnt changething experience since recommended spa several friends definitely give ittry wont regret,5,2021-01-17,"{'neg': 0.036, 'neu': 0.505, 'pos': 0.459, 'compound': 0.9927}",0.459001,0.505001,0.036001,0.9927010000000001,1
canggu,Solace_Float,first time ever floating experience turned gooddd facilities totally complete,5,2021-01-14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",1e-06,1.000001,1e-06,1e-06,0
canggu,Pravilo_Bali,curiosity knowledgeable pravilo gave beneficial thancould ever imaginegenuine personal training lead goal physical mental better shapesoft stretching based strength release lots tensionwas journey calm peaceful destination againlife changing experience can’t wait reach next level deepest thank respect create highly recommend,5,2020-01-08,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.9722}",0.465001,0.5350010000000001,1e-06,0.972201,1
canggu,Nirvana_Strength_Bali,norman taught handstand splits impossible movements i’m strong confidentfeel like it’snew world hopecan keep learning improving i’m bali next time,5,2021-12-27,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8225}",0.35000099999999995,0.650001,1e-06,0.822501,1
canggu,Nirvana_Strength_Bali,love classes community built welcoming really learn move strengthen body properly longevity,5,2021-12-20,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.8646}",0.518001,0.48200099999999996,1e-06,0.8646010000000001,1
canggu,Nirvana_Strength_Bali,big community positive growth physically mentally likesecond home love train learn,5,2021-12-13,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.886}",0.565001,0.43500099999999997,1e-06,0.886001,1
canggu,Nirvana_Strength_Bali,good vibes good food good classes nerdy ingood way approach nowknow whats scapula traction hip supination something like thatnorman ian guys epic,5,2021-12-09,"{'neg': 0.041, 'neu': 0.578, 'pos': 0.381, 'compound': 0.875}",0.381001,0.578001,0.041001,0.875001,1
canggu,Nirvana_Strength_Bali,amazing space world class instructors isunique space bali hashuge strength training centre beautiful rice paddy infinite view back yard isdeluxe space movement meditation yoga surf strength  classes recovery injury good sized sauna hot ice pool amazing equipment genuinely super skilled teachings professionals wont find gym health space theres also podium cafe fresh juice healthy varied food energy boosting snacks staff super amazing kind happy welcoming  also social events back yard dont miss unique healthy wonderful opportunity recharge work intelligently body detox grabbeer  comedy night thanks nirvana ace ,5,2021-12-04,"{'neg': 0.02, 'neu': 0.461, 'pos': 0.519, 'compound': 0.9965}",0.519001,0.461001,0.020001,0.9965010000000001,1
canggu,Nirvana_Strength_Bali,one best gyms world  definitely would recommend joining classes great atmosphere friendly staff ,5,2021-12-02,"{'neg': 0.0, 'neu': 0.324, 'pos': 0.676, 'compound': 0.9493}",0.6760010000000001,0.324001,1e-06,0.9493010000000001,1
canggu,Nirvana_Strength_Bali,hey surfersyou definitely check gym passionate surfing especially professional surf athlete place offering smart intelligent approach training interested surfing longevity simply wish eliminate shoulder neck lower back aches well thought prehab classes well surf specific classes beginners intermediate surfers wish start surfing safe efficient way boost performance wave learning correct technique place canggu offering amazing training recovery options surfers,5,2021-12-02,"{'neg': 0.05, 'neu': 0.521, 'pos': 0.43, 'compound': 0.9836}",0.43000099999999997,0.521001,0.050001000000000004,0.9836010000000001,1
canggu,Nirvana_Strength_Bali,ive surfing nearlyyear mixture self explorationsfew surf classes sea recently i’ve joined elena’s surf technique classes nirvana elena’s classes always provided inspiration something play work sea example moving head whilst standing feet sensitivity training body rolls personally awareness cues transforms experience surfing yoga handstands many things go experience elena’s class arebeginner experienced awareness cues assist anyone training land gives spaces go details put play sea  surfing one absolute joys indonesia,5,2021-11-30,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.886}",0.147001,0.853001,1e-06,0.886001,1
canggu,Nirvana_Strength_Bali,great community classes coaches professional live nusa dua travel 1 hour able train recommended ,5,2021-11-26,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7096}",0.34900099999999995,0.651001,1e-06,0.709601,1
canggu,Nirvana_Strength_Bali,ive 3 days coming purchased gold membership far way yoga classes morning douglass epic knowledgeable really entertaing warm coachive tried splits classes one leg squats norman beentotal new experienc hard infun super exciting waythe strength conditioning class forgot coach name islady jakarta great overall really knowledgeable professional coaches heaps experiencethe recovery area everythingexpected far never busythe community seems cool friendly kind without crazy chit chat gyms likelittle moremature crowd thats island forwhilefood cafe coffee good prices fair added tax service surprises giving free coffee juice lunch wasgreat surprise comes reception staff are1010 girls extremely profesional realy top things always coming offers cafe remembering name day one,5,2021-11-23,"{'neg': 0.01, 'neu': 0.657, 'pos': 0.332, 'compound': 0.9906}",0.332001,0.6570010000000001,0.010001,0.9906010000000001,1
